state_code,state_name,district_code,district_name
"31","UTTAR PRADESH","3165","BAGHPAT"
"31","UTTAR PRADESH","3183","SHAMLI"
"32","WEST BENGAL","3205","HOWRAH"
"32","WEST BENGAL","3209","MALDAH"
"32","WEST BENGAL","3219","Darjeeling Gorkha Hill Council (DGHC)"
"32","WEST BENGAL","3225","PURBA BARDHAMAN"
"33","CHHATTISGARH","3301","BILASPUR"
"33","CHHATTISGARH","3302","KAWARDHA"
"33","CHHATTISGARH","3303","DURG"
"33","CHHATTISGARH","3307","JASHPUR"
"33","CHHATTISGARH","3311","BASTAR"
"33","CHHATTISGARH","3315","MAHASAMUND"
"33","CHHATTISGARH","3321","BEMETARA"
"33","CHHATTISGARH","3322","BALOD"
"33","CHHATTISGARH","3326","SURAJPUR"
"33","CHHATTISGARH","3329","SAKTI"
"33","CHHATTISGARH","3330","MOHLA MANPUR AMBAGARH CHOWKI"
"33","CHHATTISGARH","3332","SARANGARH BILAIGARH"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3409","SARAIKELA KHARSAWAN"
"34","JHARKHAND","3416","HAZARIBAGH"
"34","JHARKHAND","3419","GIRIDIH"
"34","JHARKHAND","3421","DHANBAD"
"34","JHARKHAND","3424","KHUNTI"
"35","UTTARAKHAND","3504","CHAMOLI"
"36","TELANGANA","3617","Medak"
"36","TELANGANA","3622","Khammam"
"36","TELANGANA","3626","Jagtial"
"36","TELANGANA","3629","Kamareddy"
"36","TELANGANA","3638","Sangareddy"
"36","TELANGANA","3639","Rangareddy"
"29","TAMIL NADU","2914","NAGAPATTINAM"
"29","TAMIL NADU","2919","PUDUKKOTTAI"
"29","TAMIL NADU","2928","KANNIYAKUMARI"
"29","TAMIL NADU","2932","TIRUPPUR"
"29","TAMIL NADU","2933","CHENGALPATTU"
"29","TAMIL NADU","2935","TIRUPATHUR"
"30","TRIPURA","3004","DHALAI"
"30","TRIPURA","3005","Unakoti"
"30","TRIPURA","3008","Gomati"
"31","UTTAR PRADESH","3114","MUZAFFARNAGAR"
"31","UTTAR PRADESH","3131","UNNAO"
"31","UTTAR PRADESH","3137","KANPUR NAGAR"
"31","UTTAR PRADESH","3141","HAMIRPUR"
"31","UTTAR PRADESH","3143","FATEHPUR"
"31","UTTAR PRADESH","3145","PRAYAGRAJ"
"31","UTTAR PRADESH","3148","BARABANKI"
"31","UTTAR PRADESH","3152","MAHARAJGANJ"
"31","UTTAR PRADESH","3158","JAUNPUR"
"31","UTTAR PRADESH","3161","VARANASI"
"31","UTTAR PRADESH","3168","KANNAUJ"
"31","UTTAR PRADESH","3170","KAUSHAMBI"
"31","UTTAR PRADESH","3183","SHAMLI"
"32","WEST BENGAL","3201","NADIA"
"32","WEST BENGAL","3206","HOOGHLY"
"32","WEST BENGAL","3207","JALPAIGURI"
"32","WEST BENGAL","3208","COOCHBEHAR"
"32","WEST BENGAL","3213","BANKURA"
"32","WEST BENGAL","3222","JHARGRAM"
"33","CHHATTISGARH","3301","BILASPUR"
"33","CHHATTISGARH","3303","DURG"
"33","CHHATTISGARH","3304","RAJNANDAGON"
"33","CHHATTISGARH","3306","KOREA"
"33","CHHATTISGARH","3327","BALRAMPUR"
"33","CHHATTISGARH","3329","SAKTI"
"33","CHHATTISGARH","3333","MANENDRAGARH CHIRMIRI BHARATPUR"
"34","JHARKHAND","3402","LOHARDAGA"
"34","JHARKHAND","3404","SIMDEGA"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3415","GODDA"
"34","JHARKHAND","3417","CHATRA"
"35","UTTARAKHAND","3502","DEHRADUN"
"35","UTTARAKHAND","3507","ALMORA"
"36","TELANGANA","3620","Karimnagar"
"36","TELANGANA","3622","Khammam"
"36","TELANGANA","3626","Jagtial"
"36","TELANGANA","3628","Jayashanker Bhopalapally"
"36","TELANGANA","3631","Kumram Bheem(Asifabad)"
"36","TELANGANA","3633","Medchal"
"36","TELANGANA","3644","Yadadri Bhuvanagiri"
"02","ANDHRA PRADESH","0211","Y.S.R"
"02","ANDHRA PRADESH","0214","ALLURI SITHARAMA RAJU"
"02","ANDHRA PRADESH","0217","ELURU"
"02","ANDHRA PRADESH","0222","SRI SATHYA SAI"
"02","ANDHRA PRADESH","0225","PARVATHIPURAM MANYAM"
"02","ANDHRA PRADESH","0226","KAKINADA"
"03","ARUNACHAL PRADESH","0304","LOWER SUBANSIRI"
"03","ARUNACHAL PRADESH","0306","WEST SIANG"
"03","ARUNACHAL PRADESH","0312","PAPUM PARE"
"03","ARUNACHAL PRADESH","0315","UPPER DIBANG VALLEY"
"03","ARUNACHAL PRADESH","0320","SIANG"
"03","ARUNACHAL PRADESH","0321","NAMSAI"
"03","ARUNACHAL PRADESH","0326","LOWER SIANG"
"04","ASSAM","0409","SONITPUR"
"04","ASSAM","0410","LAKHIMPUR"
"04","ASSAM","0417","DIBRUGARH"
"04","ASSAM","0420","Dima Hasao"
"04","ASSAM","0424","BAKSA"
"04","ASSAM","0426","KAMRUP (METRO)"
"04","ASSAM","0428","Biswanath"
"05","BIHAR","0508","NAWADA"
"05","BIHAR","0511","GOPALGANJ"
"05","BIHAR","0513","PURBI CHAMPARAN"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0519","DARBHANGA"
"05","BIHAR","0520","MADHUBANI"
"10","GOA","1002","SOUTH GOA"
"11","GUJARAT","1110","MAHESANA"
"11","GUJARAT","1112","AHMADABAD"
"11","GUJARAT","1113","KHEDA"
"11","GUJARAT","1114","PANCH MAHALS"
"11","GUJARAT","1115","VADODARA"
"11","GUJARAT","1133","MAHISAGAR"
"12","HARYANA","1207","SONIPAT"
"12","HARYANA","1215","HISAR"
"13","HIMACHAL PRADESH","1306","KULLU"
"13","HIMACHAL PRADESH","1311","SOLAN"
"13","HIMACHAL PRADESH","1312","UNA"
"14","JAMMU AND KASHMIR","1404","BADGAM"
"14","JAMMU AND KASHMIR","1406","ANANTNAG"
"14","JAMMU AND KASHMIR","1412","RAJAURI"
"14","JAMMU AND KASHMIR","1415","KISHTWAR"
"14","JAMMU AND KASHMIR","1416","RAMBAN"
"14","JAMMU AND KASHMIR","1418","SAMBA"
"14","JAMMU AND KASHMIR","1422","SHOPIAN"
"15","KARNATAKA","1505","BALLARI"
"15","KARNATAKA","1506","BIDAR"
"15","KARNATAKA","1508","CHAMARAJA NAGARA"
"15","KARNATAKA","1520","KOPPAL"
"15","KARNATAKA","1521","MANDYA"
"15","KARNATAKA","1523","RAICHUR"
"16","KERALA","1603","WAYANAD"
"16","KERALA","1604","KOZHIKODE"
"16","KERALA","1612","PATHANAMTHITTA"
"16","KERALA","1613","KOLLAM"
"17","MADHYA PRADESH","1710","SAGAR"
"17","MADHYA PRADESH","1731","BETUL"
"17","MADHYA PRADESH","1748","ASHOK NAGAR"
"17","MADHYA PRADESH","1749","ALIRAJPUR"
"17","MADHYA PRADESH","1751","AGAR-MALWA"
"18","MAHARASHTRA","1804","RATNAGIRI"
"18","MAHARASHTRA","1807","DHULE"
"18","MAHARASHTRA","1809","AHMEDNAGAR"
"18","MAHARASHTRA","1813","SOLAPUR"
"21","MEGHALAYA","2106","SOUTH GARO HILLS"
"21","MEGHALAYA","2112","EASTERN WEST KHASI HILLS"
"22","MIZORAM","2201","AIZAWL"
"22","MIZORAM","2211","SAITUAL"
"23","NAGALAND","2304","WOKHA"
"23","NAGALAND","2307","MON"
"23","NAGALAND","2308","DIMAPUR"
"24","ODISHA","2412","GANJAM"
"24","ODISHA","2417","BHADRAK"
"24","ODISHA","2418","KENDRAPARA"
"24","ODISHA","2422","NAYAGARH"
"26","PUNJAB","2601","GURDASPUR"
"26","PUNJAB","2607","HOSHIARPUR"
"26","PUNJAB","2610","SANGRUR"
"26","PUNJAB","2612","FARIDKOT"
"26","PUNJAB","2615","MOGA"
"26","PUNJAB","2616","MUKATSAR"
"26","PUNJAB","2617","MANSA"
"26","PUNJAB","2620","TARN TARAN"
"26","PUNJAB","2623","Fazilka"
"27","RAJASTHAN","2704","CHURU"
"27","RAJASTHAN","2705","JHUNJHUNU"
"27","RAJASTHAN","2713","SIKAR"
"27","RAJASTHAN","2723","BUNDI"
"27","RAJASTHAN","2727","DUNGARPUR"
"29","TAMIL NADU","2904","VILLUPURAM"
"02","ANDHRA PRADESH","0202","VIZIANAGARAM"
"02","ANDHRA PRADESH","0212","ANANTAPUR"
"02","ANDHRA PRADESH","0214","ALLURI SITHARAMA RAJU"
"02","ANDHRA PRADESH","0222","SRI SATHYA SAI"
"02","ANDHRA PRADESH","0226","KAKINADA"
"03","ARUNACHAL PRADESH","0304","LOWER SUBANSIRI"
"03","ARUNACHAL PRADESH","0307","EAST SIANG"
"03","ARUNACHAL PRADESH","0310","CHANGLANG"
"03","ARUNACHAL PRADESH","0314","LOWER DIBANG VALLEY"
"03","ARUNACHAL PRADESH","0315","UPPER DIBANG VALLEY"
"03","ARUNACHAL PRADESH","0321","NAMSAI"
"03","ARUNACHAL PRADESH","0322","SHI YOMI"
"04","ASSAM","0407","KAMRUP"
"04","ASSAM","0411","DHEMAJI"
"04","ASSAM","0415","JORHAT"
"04","ASSAM","0419","KARBI ANGLONG"
"04","ASSAM","0432","MAJULI"
"05","BIHAR","0510","SIWAN"
"05","BIHAR","0520","MADHUBANI"
"05","BIHAR","0522","MADHEPURA"
"05","BIHAR","0525","KHAGARIA"
"05","BIHAR","0541","ARARIA"
"05","BIHAR","0543","SHEOHAR"
"05","BIHAR","0547","Sheikhpura"
"11","GUJARAT","1111","GANDHINAGAR"
"11","GUJARAT","1113","KHEDA"
"11","GUJARAT","1114","PANCH MAHALS"
"11","GUJARAT","1117","SURAT"
"11","GUJARAT","1118","VALSAD"
"11","GUJARAT","1124","NARMADA"
"11","GUJARAT","1125","NAVSARI"
"12","HARYANA","1210","GURUGRAM"
"12","HARYANA","1217","PANCHKULA"
"12","HARYANA","1219","MEWAT"
"13","HIMACHAL PRADESH","1310","SIRMAUR"
"14","JAMMU AND KASHMIR","1405","PULWAMA"
"14","JAMMU AND KASHMIR","1415","KISHTWAR"
"14","JAMMU AND KASHMIR","1417","REASI"
"14","JAMMU AND KASHMIR","1419","BANDIPORA"
"14","JAMMU AND KASHMIR","1420","GANDERBAL"
"15","KARNATAKA","1505","BALLARI"
"15","KARNATAKA","1510","CHITRADURGA"
"15","KARNATAKA","1515","KALABURAGI"
"15","KARNATAKA","1526","UDUPI"
"16","KERALA","1602","KANNUR"
"16","KERALA","1604","KOZHIKODE"
"16","KERALA","1608","ERNAKULAM"
"17","MADHYA PRADESH","1701","MORENA"
"17","MADHYA PRADESH","1702","BHIND"
"17","MADHYA PRADESH","1713","REWA"
"17","MADHYA PRADESH","1715","SIDHI"
"17","MADHYA PRADESH","1718","UJJAIN"
"17","MADHYA PRADESH","1722","DHAR"
"17","MADHYA PRADESH","1727","VIDISHA"
"17","MADHYA PRADESH","1731","BETUL"
"17","MADHYA PRADESH","1743","HARDA"
"17","MADHYA PRADESH","1745","DINDORI"
"17","MADHYA PRADESH","1748","ASHOK NAGAR"
"17","MADHYA PRADESH","1750","SINGRAULI"
"17","MADHYA PRADESH","1752","NIWARI"
"18","MAHARASHTRA","1809","AHMEDNAGAR"
"18","MAHARASHTRA","1815","Chatrapati Sambhaji Nagar"
"18","MAHARASHTRA","1816","JALNA"
"18","MAHARASHTRA","1821","LATUR"
"18","MAHARASHTRA","1830","GADCHIROLI"
"11","GUJARAT","1116","BHARUCH"
"11","GUJARAT","1120","PATAN"
"11","GUJARAT","1129","Chhotaudepur"
"11","GUJARAT","1132","DEVBHUMI DWARKA"
"12","HARYANA","1203","KURUKSHETRA"
"12","HARYANA","1204","KAITHAL"
"12","HARYANA","1205","KARNAL"
"12","HARYANA","1208","ROHTAK"
"12","HARYANA","1218","FATEHABAD"
"12","HARYANA","1219","MEWAT"
"13","HIMACHAL PRADESH","1305","KINNAUR"
"13","HIMACHAL PRADESH","1308","MANDI"
"13","HIMACHAL PRADESH","1310","SIRMAUR"
"13","HIMACHAL PRADESH","1311","SOLAN"
"14","JAMMU AND KASHMIR","1409","DODA"
"14","JAMMU AND KASHMIR","1419","BANDIPORA"
"14","JAMMU AND KASHMIR","1422","SHOPIAN"
"15","KARNATAKA","1501","BAGALKOTE"
"15","KARNATAKA","1502","BENGALURU"
"15","KARNATAKA","1514","GADAG"
"15","KARNATAKA","1515","KALABURAGI"
"15","KARNATAKA","1521","MANDYA"
"15","KARNATAKA","1525","TUMAKURU"
"15","KARNATAKA","1526","UDUPI"
"16","KERALA","1601","KASARGOD"
"16","KERALA","1607","THRISSUR"
"17","MADHYA PRADESH","1703","GWALIOR"
"17","MADHYA PRADESH","1705","SHIVPURI"
"17","MADHYA PRADESH","1709","PANNA"
"17","MADHYA PRADESH","1710","SAGAR"
"17","MADHYA PRADESH","1716","MANDSAUR"
"17","MADHYA PRADESH","1721","JHABUA"
"17","MADHYA PRADESH","1722","DHAR"
"17","MADHYA PRADESH","1724","KHARGONE"
"17","MADHYA PRADESH","1728","BHOPAL"
"17","MADHYA PRADESH","1730","RAISEN"
"17","MADHYA PRADESH","1745","DINDORI"
"17","MADHYA PRADESH","1747","BURHANPUR"
"18","MAHARASHTRA","1806","NASHIK"
"18","MAHARASHTRA","1807","DHULE"
"18","MAHARASHTRA","1818","BEED"
"18","MAHARASHTRA","1821","LATUR"
"18","MAHARASHTRA","1833","GONDIA"
"20","MANIPUR","2007","IMPHAL WEST"
"20","MANIPUR","2009","IMPHAL EAST"
"20","MANIPUR","2014","NONEY"
"20","MANIPUR","2015","PHERZAWL"
"21","MEGHALAYA","2104","EAST GARO HILLS"
"21","MEGHALAYA","2108","East Jaintia Hills"
"21","MEGHALAYA","2111","SOUTH WEST KHASI HILLS"
"22","MIZORAM","2201","AIZAWL"
"23","NAGALAND","2307","MON"
"23","NAGALAND","2309","KIPHIRE"
"24","ODISHA","2401","SAMBALPUR"
"24","ODISHA","2408","KANDHAMAL"
"24","ODISHA","2413","PURI"
"24","ODISHA","2423","KHORDHA"
"24","ODISHA","2426","BOUDH"
"26","PUNJAB","2601","GURDASPUR"
"26","PUNJAB","2603","FEROZEPUR"
"26","PUNJAB","2622","Pathankot"
"27","RAJASTHAN","2703","BIKANER"
"27","RAJASTHAN","2705","JHUNJHUNU"
"27","RAJASTHAN","2709","KARAULI"
"27","RAJASTHAN","2718","JALORE"
"27","RAJASTHAN","2728","BANSWARA"
"28","SIKKIM","2803","Namchi District"
"29","TAMIL NADU","2902","TIRUVALLUR"
"29","TAMIL NADU","2906","TIRUVANNAMALAI"
"29","TAMIL NADU","2909","DHARMAPURI"
"29","TAMIL NADU","2910","ERODE"
"29","TAMIL NADU","2912","THE NILGIRIS"
"29","TAMIL NADU","2913","THANJAVUR"
"29","TAMIL NADU","2916","TIRUCHIRAPPALLI"
"29","TAMIL NADU","2919","PUDUKKOTTAI"
"29","TAMIL NADU","2922","DINDIGUL"
"29","TAMIL NADU","2927","THOOTHUKKUDI"
"29","TAMIL NADU","2932","TIRUPPUR"
"29","TAMIL NADU","2937","KALLAKURICHI"
"31","UTTAR PRADESH","3115","MEERUT"
"31","UTTAR PRADESH","3137","KANPUR NAGAR"
"31","UTTAR PRADESH","3138","JALAUN"
"31","UTTAR PRADESH","3140","LALITPUR"
"31","UTTAR PRADESH","3149","AYODHYA"
"31","UTTAR PRADESH","3156","MAU"
"31","UTTAR PRADESH","3158","JAUNPUR"
"31","UTTAR PRADESH","3165","BAGHPAT"
"31","UTTAR PRADESH","3169","AURAIYA"
"31","UTTAR PRADESH","3170","KAUSHAMBI"
"31","UTTAR PRADESH","3179","MAHOBA"
"31","UTTAR PRADESH","3181","AMETHI"
"31","UTTAR PRADESH","3182","HAPUR"
"31","UTTAR PRADESH","3184","SAMBHAL"
"32","WEST BENGAL","3201","NADIA"
"32","WEST BENGAL","3212","MURSHIDABAD"
"32","WEST BENGAL","3215","24 PARGANAS (NORTH)"
"32","WEST BENGAL","3216","24 PARGANAS SOUTH"
"32","WEST BENGAL","3222","JHARGRAM"
"33","CHHATTISGARH","3302","KAWARDHA"
"33","CHHATTISGARH","3308","KORBA"
"33","CHHATTISGARH","3318","NARAYANPUR"
"33","CHHATTISGARH","3332","SARANGARH BILAIGARH"
"34","JHARKHAND","3417","CHATRA"
"34","JHARKHAND","3418","KODERMA"
"34","JHARKHAND","3422","DEOGHAR"
"35","UTTARAKHAND","3507","ALMORA"
"35","UTTARAKHAND","3513","TEHRI GARHWAL"
"36","TELANGANA","3614","Mahabubnagar"
"36","TELANGANA","3627","Jangaon"
"36","TELANGANA","3628","Jayashanker Bhopalapally"
"36","TELANGANA","3635","Nagarkurnool"
"36","TELANGANA","3636","Nirmal"
"36","TELANGANA","3641","Rajanna Sirsilla"
"01","ANDAMAN AND NICOBAR","0101","SOUTH ANDAMAN"
"02","ANDHRA PRADESH","0204","EAST GODAVARI"
"02","ANDHRA PRADESH","0205","WEST GODAVARI"
"02","ANDHRA PRADESH","0209","NELLORE"
"02","ANDHRA PRADESH","0212","ANANTAPUR"
"02","ANDHRA PRADESH","0219","BAPATLA"
"02","ANDHRA PRADESH","0220","PALNADU"
"02","ANDHRA PRADESH","0222","SRI SATHYA SAI"
"03","ARUNACHAL PRADESH","0313","UPPER SIANG"
"03","ARUNACHAL PRADESH","0318","LONGDING"
"03","ARUNACHAL PRADESH","0323","PAKKE KESSANG"
"03","ARUNACHAL PRADESH","0325","KAMLE"
"04","ASSAM","0412","Morigaon"
"04","ASSAM","0413","NAGAON"
"04","ASSAM","0422","HAILAKANDI"
"04","ASSAM","0429","HOJAI"
"04","ASSAM","0431","SOUTH SALMARA-MANKACHAR"
"04","ASSAM","0434","WEST KARBI ANGLONG"
"05","BIHAR","0509","SARAN"
"05","BIHAR","0514","SITAMARHI"
"05","BIHAR","0527","BHAGALPUR"
"05","BIHAR","0546","LAKHISARAI"
"05","BIHAR","0548","BUXAR"
"05","BIHAR","0551","ARWAL"
"11","GUJARAT","1104","BHAVNAGAR"
"11","GUJARAT","1107","KACHCHH"
"11","GUJARAT","1119","DANG"
"11","GUJARAT","1120","PATAN"
"11","GUJARAT","1123","DOHAD"
"11","GUJARAT","1132","DEVBHUMI DWARKA"
"11","GUJARAT","1133","MAHISAGAR"
"12","HARYANA","1202","YAMUNANAGAR"
"12","HARYANA","1205","KARNAL"
"12","HARYANA","1213","BHIWANI"
"12","HARYANA","1214","JIND"
"12","HARYANA","1217","PANCHKULA"
"12","HARYANA","1221","PALWAL"
"13","HIMACHAL PRADESH","1304","KANGRA"
"14","JAMMU AND KASHMIR","1404","BADGAM"
"14","JAMMU AND KASHMIR","1410","UDHAMPUR"
"14","JAMMU AND KASHMIR","1412","RAJAURI"
"14","JAMMU AND KASHMIR","1420","GANDERBAL"
"14","JAMMU AND KASHMIR","1422","SHOPIAN"
"15","KARNATAKA","1506","BIDAR"
"15","KARNATAKA","1513","DHARWAR"
"15","KARNATAKA","1518","KODAGU"
"15","KARNATAKA","1520","KOPPAL"
"15","KARNATAKA","1531","VIJAYANAGARA"
"16","KERALA","1601","KASARGOD"
"16","KERALA","1604","KOZHIKODE"
"16","KERALA","1607","THRISSUR"
"17","MADHYA PRADESH","1704","DATIA"
"17","MADHYA PRADESH","1707","TIKAMGARH"
"17","MADHYA PRADESH","1717","RATLAM"
"17","MADHYA PRADESH","1721","JHABUA"
"17","MADHYA PRADESH","1725","KHANDWA"
"17","MADHYA PRADESH","1727","VIDISHA"
"17","MADHYA PRADESH","1730","RAISEN"
"17","MADHYA PRADESH","1746","ANUPPUR"
"17","MADHYA PRADESH","1747","BURHANPUR"
"17","MADHYA PRADESH","1748","ASHOK NAGAR"
"18","MAHARASHTRA","1803","RAIGAD"
"18","MAHARASHTRA","1808","JALGAON"
"18","MAHARASHTRA","1822","BULDHANA"
"18","MAHARASHTRA","1829","CHANDRAPUR"
"18","MAHARASHTRA","1834","HINGOLI"
"20","MANIPUR","2003","CHURACHANDPUR"
"20","MANIPUR","2006","BISHNUPUR"
"20","MANIPUR","2007","IMPHAL WEST"
"20","MANIPUR","2010","JIRIBAM"
"21","MEGHALAYA","2102","EAST KHASI HILLS"
"21","MEGHALAYA","2111","SOUTH WEST KHASI HILLS"
"21","MEGHALAYA","2112","EASTERN WEST KHASI HILLS"
"22","MIZORAM","2202","LUNGLEI"
"22","MIZORAM","2204","MAMIT"
"22","MIZORAM","2206","CHAMPHAI"
"22","MIZORAM","2207","SERCHHIP"
"24","ODISHA","2402","SUNDARGARH"
"24","ODISHA","2406","CUTTACK"
"24","ODISHA","2408","KANDHAMAL"
"24","ODISHA","2414","BARGARH"
"24","ODISHA","2416","DEOGARH"
"24","ODISHA","2421","ANGUL"
"26","PUNJAB","2603","FEROZEPUR"
"26","PUNJAB","2607","HOSHIARPUR"
"26","PUNJAB","2608","ROPAR"
"26","PUNJAB","2618","FATEHGARH SAHIB"
"27","RAJASTHAN","2704","CHURU"
"27","RAJASTHAN","2715","JODHPUR"
"27","RAJASTHAN","2718","JALORE"
"27","RAJASTHAN","2722","TONK"
"27","RAJASTHAN","2733","PRATAPGARH"
"28","SIKKIM","2806","PAKYONG"
"29","TAMIL NADU","2902","TIRUVALLUR"
"29","TAMIL NADU","2905","VELLORE"
"29","TAMIL NADU","2931","ARIYALUR"
"29","TAMIL NADU","2932","TIRUPPUR"
"31","UTTAR PRADESH","3121","FIROZABAD"
"31","UTTAR PRADESH","3127","SHAHJAHANPUR"
"31","UTTAR PRADESH","3136","KANPUR DEHAT"
"31","UTTAR PRADESH","3138","JALAUN"
"31","UTTAR PRADESH","3141","HAMIRPUR"
"31","UTTAR PRADESH","3142","BANDA"
"31","UTTAR PRADESH","3157","AZAMGARH"
"31","UTTAR PRADESH","3160","GHAZIPUR"
"31","UTTAR PRADESH","3169","AURAIYA"
"31","UTTAR PRADESH","3170","KAUSHAMBI"
"31","UTTAR PRADESH","3173","SANT RAVIDAS NAGAR"
"31","UTTAR PRADESH","3179","MAHOBA"
"31","UTTAR PRADESH","3184","SAMBHAL"
"32","WEST BENGAL","3205","HOWRAH"
"32","WEST BENGAL","3215","24 PARGANAS (NORTH)"
"33","CHHATTISGARH","3304","RAJNANDAGON"
"33","CHHATTISGARH","3305","SURGUJA"
"33","CHHATTISGARH","3308","KORBA"
"33","CHHATTISGARH","3314","JANJGIR-CHAMPA"
"33","CHHATTISGARH","3315","MAHASAMUND"
"33","CHHATTISGARH","3319","BALODA BAZAR"
"33","CHHATTISGARH","3322","BALOD"
"33","CHHATTISGARH","3323","KONDAGAON"
"33","CHHATTISGARH","3325","MUNGELI"
"33","CHHATTISGARH","3328","GAURELA PENDRA MARWAHI"
"34","JHARKHAND","3404","SIMDEGA"
"34","JHARKHAND","3405","PALAMU"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3411","DUMKA"
"34","JHARKHAND","3413","SAHEBGANJ"
"34","JHARKHAND","3420","BOKARO"
"35","UTTARAKHAND","3501","UTTAR KASHI"
"35","UTTARAKHAND","3509","UDAM SINGH NAGAR"
"36","TELANGANA","3634","Mancherial"
"37","LADAKH","3708","KARGIL"
"20","MANIPUR","2001","SENAPATI"
"20","MANIPUR","2010","JIRIBAM"
"21","MEGHALAYA","2110","SOUTH WEST GARO HILLS"
"21","MEGHALAYA","2112","EASTERN WEST KHASI HILLS"
"23","NAGALAND","2302","PHEK"
"23","NAGALAND","2309","KIPHIRE"
"24","ODISHA","2404","MAYURBHANJ"
"24","ODISHA","2405","BALESHWAR"
"24","ODISHA","2406","CUTTACK"
"24","ODISHA","2408","KANDHAMAL"
"24","ODISHA","2414","BARGARH"
"24","ODISHA","2420","JAJPUR"
"24","ODISHA","2423","KHORDHA"
"24","ODISHA","2427","SONEPUR"
"24","ODISHA","2428","NUAPADA"
"25","PUDUCHERRY","2502","KARAIKAL"
"26","PUNJAB","2605","JALANDHAR"
"26","PUNJAB","2612","FARIDKOT"
"26","PUNJAB","2614","NAWANSHAHR"
"26","PUNJAB","2616","MUKATSAR"
"26","PUNJAB","2623","Fazilka"
"27","RAJASTHAN","2712","JAIPUR"
"27","RAJASTHAN","2716","JAISALMER"
"27","RAJASTHAN","2717","BARMER"
"27","RAJASTHAN","2719","SIROHI"
"29","TAMIL NADU","2903","CUDDALORE"
"29","TAMIL NADU","2906","TIRUVANNAMALAI"
"29","TAMIL NADU","2909","DHARMAPURI"
"29","TAMIL NADU","2935","TIRUPATHUR"
"31","UTTAR PRADESH","3111","RAMPUR"
"31","UTTAR PRADESH","3117","BULANDSHAHR"
"31","UTTAR PRADESH","3118","ALIGARH"
"31","UTTAR PRADESH","3123","MAINPURI"
"31","UTTAR PRADESH","3128","KHERI"
"31","UTTAR PRADESH","3134","FARRUKHABAD"
"31","UTTAR PRADESH","3137","KANPUR NAGAR"
"31","UTTAR PRADESH","3149","AYODHYA"
"31","UTTAR PRADESH","3150","SULTANPUR"
"31","UTTAR PRADESH","3155","DEORIA"
"31","UTTAR PRADESH","3158","JAUNPUR"
"31","UTTAR PRADESH","3159","BALLIA"
"31","UTTAR PRADESH","3161","VARANASI"
"31","UTTAR PRADESH","3165","BAGHPAT"
"31","UTTAR PRADESH","3172","KUSHI NAGAR"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR"
"31","UTTAR PRADESH","3182","HAPUR"
"32","WEST BENGAL","3201","NADIA"
"32","WEST BENGAL","3217","DINAJPUR DAKSHIN"
"33","CHHATTISGARH","3314","JANJGIR-CHAMPA"
"33","CHHATTISGARH","3318","NARAYANPUR"
"33","CHHATTISGARH","3322","BALOD"
"33","CHHATTISGARH","3328","GAURELA PENDRA MARWAHI"
"34","JHARKHAND","3401","RANCHI"
"34","JHARKHAND","3410","EAST SINGHBUM"
"34","JHARKHAND","3413","SAHEBGANJ"
"34","JHARKHAND","3414","PAKUR"
"34","JHARKHAND","3424","KHUNTI"
"35","UTTARAKHAND","3505","PAURI GARHWAL"
"35","UTTARAKHAND","3506","RUDRA PRAYAG"
"35","UTTARAKHAND","3507","ALMORA"
"35","UTTARAKHAND","3510","CHAMPAWAT"
"36","TELANGANA","3614","Mahabubnagar"
"36","TELANGANA","3617","Medak"
"36","TELANGANA","3629","Kamareddy"
"36","TELANGANA","3636","Nirmal"
"36","TELANGANA","3640","Siddipet"
"36","TELANGANA","3641","Rajanna Sirsilla"
"01","ANDAMAN AND NICOBAR","0103","NORTH AND MIDDLE ANDAMAN"
"02","ANDHRA PRADESH","0203","VISAKHAPATANAM"
"02","ANDHRA PRADESH","0208","PRAKASAM"
"02","ANDHRA PRADESH","0210","CHITTOOR"
"02","ANDHRA PRADESH","0212","ANANTAPUR"
"02","ANDHRA PRADESH","0219","BAPATLA"
"02","ANDHRA PRADESH","0224","TIRUPATI"
"02","ANDHRA PRADESH","0225","PARVATHIPURAM MANYAM"
"02","ANDHRA PRADESH","0226","KAKINADA"
"03","ARUNACHAL PRADESH","0301","TAWANG"
"03","ARUNACHAL PRADESH","0306","WEST SIANG"
"03","ARUNACHAL PRADESH","0316","KURUNG KUMEY"
"04","ASSAM","0411","DHEMAJI"
"04","ASSAM","0413","NAGAON"
"04","ASSAM","0420","Dima Hasao"
"04","ASSAM","0423","CACHAR"
"05","BIHAR","0504","ROHTAS"
"05","BIHAR","0511","GOPALGANJ"
"05","BIHAR","0515","MUZAFFARPUR"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0521","SAHARSA"
"05","BIHAR","0526","MUNGER"
"05","BIHAR","0542","KISHANGANJ"
"05","BIHAR","0545","BANKA"
"11","GUJARAT","1101","JAMNAGAR"
"11","GUJARAT","1117","SURAT"
"11","GUJARAT","1118","VALSAD"
"11","GUJARAT","1123","DOHAD"
"11","GUJARAT","1125","NAVSARI"
"12","HARYANA","1211","REWARI"
